frame_idx	x	y	vel_x	vel_y
156	7.057	1416.2	0.05	15
156	19.658	1446.6	0.05	15
156	52.384	1439	0.1	29.83
156	29.443	1457.3	0.06	17.85
156	42.587	1398.2	-0.1	8.19
156	54.642	1366.5	0.09	25
156	29.259	1401.6	0.07	20
156	41.139	1365.6	0.03	10
156	19.713	1406.2	-0.47	11.67
156	17.882	1363.6	0.03	10
157	41.798	1528.3	-0.4	10.03
157	5.27	1546.7	-0.05	25
157	41.631	1498.8	0.13	14.59
157	6.283	1482.1	-0.02	21.74
157	53.854	1504.8	-0.06	30
157	17.353	1505.2	-0.04	20.05
157	30.447	1528.6	-0.03	15.84
157	41.165	1448.6	0.05	15
157	7.081	1423.6	0.04	14.8
157	19.683	1454.1	0.05	14.94
157	52.474	1454.9	0.49	33.52
157	29.429	1465.9	-0.04	17.47
157	42.278	1402.9	-0.73	9.51
157	54.683	1379	0.07	24.96
157	29.292	1411.6	0.06	20
157	41.156	1370.6	0.03	9.99
157	19.469	1412	-0.58	11.94
157	17.899	1368.6	0.03	10
157	29.594	1355.3	-0.05	20.09
158	41.426	1533.5	1.01	12.03
158	41.603	1504.8	-0.18	10.41
158	6.374	1494.2	-0.11	25.11
158	53.825	1519.8	-0.06	29.99
158	17.332	1515.2	-0.05	19.98
158	30.431	1536.5	-0.04	15.83
158	41.19	1456.1	0.05	15.12
158	7.576	1432.2	1.84	19.51
158	19.672	1461.8	-0.2	15.48
158	52.458	1471.1	0.31	32.81
158	29.414	1473.8	-0.03	14.86
158	41.919	1407.6	-0.72	9.51
158	54.686	1392	0.33	28.09
158	29.325	1421.6	0.07	20
158	41.172	1375.6	0.03	10
158	19.457	1419.2	0.05	15.12
158	17.915	1373.6	0.03	10
158	29.562	1365.3	-0.06	20.09
159	41.782	1540.8	-0.03	15.01
159	41.593	1509.8	-0.02	9.98
159	6.35	1506.7	-0.04	25
159	53.794	1534.8	-0.07	30.04
159	17.352	1525	-0.06	18.3
159	30.416	1544.4	-0.03	15.83
159	41.185	1463.8	-0.02	14.87
159	7.644	1442.2	0.07	20.02
159	19.654	1470.4	-0.21	17.97
159	52.39	1486.3	-0.06	29.95
159	29.399	1481.3	-0.03	15
159	41.56	1412.4	-0.72	9.51
159	54.776	1407	0.1	29.81
159	29.358	1431.6	0.07	19.99
159	41.189	1380.6	0.03	10.01
159	19.481	1426.7	0.04	15
159	6.359	1356.7	0.06	20
159	17.932	1378.6	0.03	9.99
159	29.531	1375.4	-0.07	20.09
160	41.768	1548.3	-0.02	15
160	41.538	1514.7	-0.47	9.31
160	6.324	1519.2	-0.06	25
160	53.766	1549.3	-0.44	27.18
160	17.296	1533.7	-0.04	18.49
160	41.17	1471.3	-0.03	15
160	7.806	1452.4	1.11	21.97
160	19.652	1480.2	-0.05	20.04
160	52.361	1501.3	-0.06	30
160	29.384	1488.8	-0.03	15
160	41.18	1417.3	-0.6	11.27
160	54.829	1423	0.52	34.45
160	29.392	1441.6	0.07	20
160	41.205	1385.6	0.03	10
160	19.507	1434.2	0.05	14.99
160	6.393	1366.7	0.07	20.17
160	17.932	1383.7	-0.13	10.4
160	29.501	1385.4	-0.05	20.09
161	41.461	1520.9	-0.03	14.23
161	6.3	1531.7	-0.05	25
161	17.279	1542.4	-0.04	16.66
161	41.156	1478.8	-0.02	15
161	8.673	1464.7	1.37	25.09
161	19.632	1490.2	-0.04	20
161	52.332	1516.3	-0.05	30.05
161	29.369	1496.3	-0.03	15
161	41.224	1424.2	0.05	14.29
161	54.888	1440.5	0.12	35
161	29.425	1451.6	0.07	20
161	41.222	1390.6	0.03	10
161	19.519	1441.7	-0.08	15.27
161	6.422	1375.7	-0.36	15.56
161	53.097	1352.5	0.1	25.13
161	17.97	1390.1	0.21	14.59
161	29.469	1395.4	-0.07	20.08
162	41.447	1527.9	-0.02	13.99
162	6.291	1544.2	0.11	24.6
162	41.141	1486.3	-0.02	15
162	8.641	1477.3	-0.05	26.17
162	19.613	1500.2	-0.03	20
162	52.302	1531	-0.06	28.47
162	29.354	1503.8	-0.03	15
162	41.248	1431.4	0.05	14.25
162	54.944	1458.2	0.1	36.16
162	29.439	1461.8	-0.03	20.52
162	41.239	1395.6	0.03	9.96
162	19.561	1450.4	0.06	18.11
162	6.448	1383.3	0.22	16.31
162	53.139	1365.2	0.26	26.12
162	17.995	1397.6	0.05	14.99
162	29.439	1405.5	-0.06	20.08
162	18.345	1352.1	0.06	15
163	41.433	1534.9	-0.03	14
163	41.125	1493.8	-0.04	15.04
163	8.481	1491.2	-1.3	26.69
163	19.593	1510.2	-0.03	20.01
163	52.236	1545	-0.44	27.24
163	29.34	1511.3	-0.03	15
163	41.272	1438.5	0.05	14.25
163	54.91	1475.8	-0.07	35
163	29.419	1471.4	-0.04	18.36
163	41.256	1400.9	0.2	12.05
163	19.582	1459.5	-0.02	18.42
163	6.474	1391.2	0.05	14.71
163	53.184	1379	0.51	29.42
163	18.02	1405.1	0.05	14.87
163	29.408	1415.5	-0.06	20.08
163	18.369	1359.6	0.05	15
164	41.461	1541.9	0.46	13.5
164	41.094	1500.1	-0.21	12.05
164	7.107	1503.7	-1.83	25.01
164	19.573	1520.2	-0.04	20
164	29.325	1518.8	-0.03	15
164	41.328	1445.6	0.38	14.32
164	54.875	1493.3	-0.08	35
164	29.4	1480.9	-0.21	17.97
164	41.614	1407.5	1.9	14.67
164	19.564	1468.5	-0.04	18
164	6.5	1399.1	0.05	16.18
164	53.234	1394	0.1	30
164	6.598	1353.2	0.07	20
164	18.031	1413.3	0.08	17.93
164	29.377	1425.6	-0.06	20.08
164	41.356	1355.6	0.04	10
164	29.612	1357.6	0.06	20.13
164	18.395	1367.1	0.06	15
165	41.519	1547.3	-0.09	9.86
165	41.101	1506.3	-0.18	11.06
165	7.081	1516.2	-0.05	25
165	19.554	1530.2	-0.03	19.99
165	29.31	1526.3	-0.03	15
165	41.43	1453.1	0.05	15.02
165	54.84	1510.8	-0.08	35.05
165	29.383	1489.6	-0.04	17.64
165	41.804	1415.1	0.06	15
165	19.547	1477.5	-0.03	18.04
165	6.53	1408.2	0.07	20.07
165	53.284	1409	0.11	30.01
165	6.632	1363.2	0.07	20.07
165	18.08	1423.1	0.07	20.05
165	29.371	1435.6	0.07	19.98
165	41.372	1360.6	0.04	9.95
165	29.645	1367.6	0.06	20
165	18.419	1374.6	0.05	15
166	41.09	1511.8	-0.02	9.97
166	7.098	1528.7	0.37	24.46
166	19.534	1540.2	-0.03	20
166	29.295	1533.8	-0.03	15.01
166	41.457	1460.7	0.14	15.13
166	54.825	1528	-0.05	32.93
166	29.351	1497.8	-0.19	15.51
166	41.828	1422.6	0.05	15
166	19.529	1486.8	-0.03	18.78
166	6.563	1418.2	0.07	19.99
166	53.334	1424	0.11	30
166	6.659	1371.7	0.05	14.93
166	18.113	1433.1	0.07	20
166	29.421	1445.5	0.07	18.81
166	41.371	1365.9	0.02	12.17
166	29.679	1377.6	0.07	20
166	18.444	1382.1	0.05	15
167	41.079	1517.3	-0.19	10.36
167	7.035	1539.2	-0.04	19.9
167	29.28	1541.3	-0.04	15
167	41.466	1467.5	0.2	13.2
167	54.777	1543.3	-0.06	29.99
167	29.351	1505.8	-0.03	14.99
167	41.854	1430.1	0.06	15
167	19.51	1496.2	-0.04	18.75
167	6.596	1428.2	0.06	20
167	53.383	1439	0.1	30
167	6.684	1379.2	0.04	15
167	18.146	1443.1	0.06	20
167	29.432	1453.9	0.05	16.43
167	41.396	1372.6	-0.12	13.82
167	52.089	1360.4	0.57	26.85
167	29.712	1387.6	0.07	20
167	18.468	1389.6	0.04	15
168	41.083	1523.2	0.29	13.93
168	7.018	1547.7	-0.03	14.91
168	29.264	1548.7	-0.12	14.44
168	41.453	1474	0.19	13.29
168	29.337	1513.3	-0.02	15
168	41.878	1437.6	0.05	15
168	19.492	1505.5	-0.03	18.75
168	6.63	1438.2	0.07	20
168	53.433	1454	0.1	30.16
168	6.709	1386.7	0.05	15
168	18.18	1453.1	0.07	19.94
168	29.453	1462.2	0.12	16.38
168	41.437	1380.1	0.05	14.98
168	52.151	1374	0.1	28.81
168	29.745	1397.6	0.07	20
168	18.493	1397.1	0.04	14.87
168	30.851	1354.1	0.07	20
168	18.354	1355.1	0.04	11.11
169	41.072	1529.2	0.14	11.12
169	41.419	1480.2	-0.24	11.77
169	29.322	1520.8	-0.03	14.99
169	41.902	1445.1	0.04	15
169	19.473	1514.9	0.03	18.75
169	6.663	1448.2	0.07	20
169	53.383	1469.3	-0.47	30.37
169	6.734	1394.2	0.05	15
169	18.185	1463.2	-0.04	20.06
169	29.422	1469.8	-0.03	15.02
169	41.462	1387.6	0.05	15.14
169	52.217	1389	0.1	29.98
169	29.778	1407.6	0.07	20
169	18.504	1405.3	0.08	17.93
169	30.884	1364.1	0.06	19.93
169	18.358	1361.2	0.05	13.83
170	40.978	1534.5	-0.26	12.29
170	41.353	1486.4	0.01	14.42
170	29.291	1528.3	-0.19	15.54
170	41.991	1452.5	0.49	13.87
170	19.58	1524.7	0.06	19.51
170	6.695	1458.2	0.05	20.14
170	53.457	1486	0.16	32.53
170	6.826	1401.5	0.27	13.09
170	18.182	1473.2	0.13	19.46
170	29.344	1477.3	-0.47	16.12
170	41.366	1394.7	-0.38	14.18
170	52.283	1404	0.27	29.47
170	29.795	1417.6	-0.1	20.54
170	18.616	1415	0.5	18.92
170	30.938	1375.5	0.24	24.53
170	18.415	1368.6	0.21	14.4
171	41.031	1541.8	-0.24	13.46
171	41.377	1493.3	-0.19	11.92
171	29.291	1536.3	-0.03	14.98
171	41.943	1459.2	0.18	15.92
171	19.545	1534.1	-0.04	18.75
171	6.675	1468.2	-0.05	20
171	53.342	1501.1	0.41	31.5
171	6.779	1407.6	0.49	14.59
171	18.147	1482.7	-0.03	20.02
171	29.39	1485.8	-0.23	15.1
171	41.401	1402.4	0.05	15.49
171	52.315	1418.5	0.1	30.02
171	3.865	1358.7	0.04	14.96
171	29.846	1428.1	0.06	20.13
171	18.583	1424.1	0.26	19.9
171	42.097	1353.1	0.04	14.98
171	30.962	1387.6	0.08	25.07
171	18.383	1376.2	0.32	17.66
172	41.017	1548.2	0.38	14.35
172	41.194	1498.8	-0.52	11.79
172	29.276	1543.8	-0.03	15
172	41.93	1466.1	-0.2	12.04
172	19.528	1543.4	-0.02	18.48
172	6.656	1478.2	-0.04	20
172	53.329	1517.3	-0.47	30.55
172	6.764	1415.7	0.28	18.08
172	18.127	1492.7	-0.03	20.13
172	29.376	1493.3	-0.03	15
172	41.427	1410.2	0.06	15.5
172	52.348	1433.5	-0.07	30.41
172	3.89	1366.2	0.05	15
172	29.751	1437.7	-0.4	18.71
172	18.617	1434.1	0.07	20
172	42.122	1360.6	0.05	15
172	31.003	1399.8	0.08	23.46
172	18.457	1386.1	0.07	19.98
173	41.167	1505.9	-0.15	14.23
173	41.917	1472.3	-0.03	13.38
173	6.636	1488.2	-0.04	20
173	53.363	1532.1	0.17	28.08
173	6.839	1425.7	0.07	19.85
173	18.108	1502.1	-0.03	17.47
173	29.361	1500.8	-0.03	15
173	41.453	1417.9	0.06	15.56
173	52.419	1450	0.28	34.43
173	3.915	1373.7	0.05	15
173	29.701	1447.6	-0.1	19.82
173	18.65	1444.1	0.07	20
173	42.147	1368.1	0.05	15.01
173	31.04	1410.9	0.07	21.54
173	18.49	1396.1	0.07	20
174	41.09	1513	-0.15	14.25
174	41.936	1477.8	0.27	9.86
174	6.616	1498.2	-0.04	20.14
174	53.274	1544.8	-0.06	24.98
174	6.858	1436.3	0.1	22.97
174	18.091	1510.8	-0.03	17.36
174	29.347	1508.3	-0.03	15
174	41.572	1425.2	0.33	13.01
174	52.426	1467.8	-0.07	35.14
174	3.94	1381.2	0.05	15
174	29.65	1457.5	-0.1	20.3
174	18.683	1454.1	0.07	20.06
174	42.172	1375.7	0.21	16.12
174	31.073	1421.1	0.06	19.95
174	18.524	1406.1	0.07	20
174	54.643	1366.5	0.1	30
175	41.014	1520.1	-0.15	14.25
175	41.368	1482.8	-0.4	10.02
175	6.597	1507.7	-0.04	18.21
175	6.932	1448.3	0.09	22.97
175	18.073	1520.2	-0.04	20.02
175	29.332	1515.8	-0.03	15
175	41.605	1430.6	0.04	9.89
175	52.409	1485.2	-0.06	33.83
175	3.924	1388.7	-0.36	15.54
175	29.55	1467.5	-0.2	19.84
175	18.683	1464.2	-0.04	19.94
175	42.201	1384.4	0.06	18.21
175	31.106	1431.1	0.06	20
175	18.557	1416.1	0.07	20
175	18.359	1356.6	0.04	14.95
175	54.693	1381.5	0.1	30
175	32.121	1360.1	0.06	19.93
176	40.937	1527.3	-0.15	14.25
176	41.387	1487.8	-0.02	10
176	6.579	1516.8	-0.04	17.79
176	6.945	1458.7	0.03	20.01
176	18.053	1530.2	-0.04	20
176	29.316	1523.3	-0.03	15
176	41.622	1435.7	0.2	11.3
176	52.361	1500.8	-0.06	29.98
176	3.996	1398.2	0.06	20.17
176	29.447	1477.5	-0.2	19.84
176	18.663	1474.2	-0.05	19.98
176	42.274	1394	0.48	19.6
176	31.14	1441.1	0.07	20
176	18.59	1426.1	0.07	20
176	18.345	1364.7	0.29	18.08
176	54.743	1396.5	0.1	30
176	32.16	1371.6	0.08	25.07
177	40.86	1534.4	-0.16	14.25
177	41.377	1492.8	-0.02	10
177	6.562	1525.8	-0.03	17.82
177	6.925	1468.7	-0.04	20
177	18.033	1540.2	-0.04	20
177	29.302	1530.8	-0.02	15
177	41.641	1441.4	0.04	11.57
177	52.373	1515.8	0.36	29.46
177	4.029	1408.2	0.06	20
177	29.343	1487.4	-0.21	19.93
177	18.667	1484	-0.05	18.29
177	42.261	1402.3	0.06	16.37
177	31.144	1451.1	-0.22	19.88
177	4.593	1351.7	0.06	14.98
177	18.623	1436.1	0.07	19.99
177	18.419	1374.6	0.06	20
177	41.86	1357.1	0.05	15
177	54.792	1411.5	0.09	30
177	32.201	1384.1	0.08	25
178	40.784	1541.5	-0.15	14.25
178	41.367	1497.8	-0.02	9.99
178	6.607	1535	0.44	18.22
178	6.905	1478.7	-0.04	20
178	29.287	1538.3	-0.03	15
178	41.658	1446.6	0.04	9.94
178	52.306	1528.8	-0.05	24.82
178	4.063	1418.2	0.07	20
178	29.393	1496.3	0.1	15.04
178	18.719	1491.9	0.48	15.2
178	42.174	1410.6	-0.63	14.73
178	32.371	1461.3	3.28	20.58
178	4.617	1359.2	0.04	15.01
178	18.657	1446.1	0.07	20
178	18.437	1384.8	0.08	21.17
178	41.885	1364.6	0.05	15
178	54.858	1426.5	0.25	29.66
178	32.243	1396.6	0.08	25
178	29.604	1355.1	0.08	25
179	40.707	1548.6	-0.15	14.25
179	41.357	1502.8	-0.02	9.99
179	6.527	1543	-0.04	16.64
179	6.885	1488.7	-0.04	20
179	29.273	1545.8	-0.02	15
179	41.625	1451.4	-0.47	9.36
179	52.298	1541.2	-0.04	23.83
179	4.096	1428.2	0.06	19.95
179	29.341	1502.8	-0.02	13.77
179	18.953	1499.5	0.47	15.25
179	41.748	1416.7	-0.71	11.77
179	32.994	1470.2	-0.03	16.13
179	4.643	1366.7	0.05	14.96
179	18.69	1456.2	0.07	20.3
179	18.492	1396.6	0.09	25.02
179	41.91	1372.1	0.05	15
179	54.729	1439.3	-1.11	22.61
179	32.301	1409.1	0.24	24.6
179	29.646	1367.6	0.09	25
179	54.136	1364.5	0.1	30
180	41.347	1507.8	-0.02	10
180	6.865	1498.7	-0.05	20.02
180	41.584	1457.9	0.04	15.13
180	4.131	1438.5	0.08	21.68
180	29.342	1510.3	-0.03	14.99
180	19.188	1507.1	0.46	15.26
180	41.392	1422.5	-0.72	11.76
180	32.308	1477.8	-2.01	14.98
180	4.628	1374.7	0.28	18.08
180	18.679	1466.2	-0.04	20
180	18.533	1409.1	0.07	25
180	41.935	1379.6	0.05	15
180	54.51	1450.2	-0.44	21.83
180	32.321	1420.1	-0.1	20.41
180	29.687	1380.1	0.08	25
180	54.186	1379.5	0.1	30
180	68.877	1356.9	0.14	46.16
181	41.338	1512.8	-0.02	10
181	6.848	1507.7	-0.03	16.69
181	41.571	1465.2	-0.03	14.25
181	4.164	1448.7	0.06	19.96
181	29.327	1517.8	-0.03	15
181	19.394	1514.8	0.14	15.69
181	41.037	1428.4	-0.71	11.77
181	31.793	1485.3	-2.01	14.93
181	4.702	1384.7	0.07	19.98
181	18.659	1476.2	-0.04	20
181	18.576	1421.6	0.09	25.04
181	41.96	1387.1	0.05	15
181	54.28	1461.4	-0.54	22.71
181	32.354	1430.1	0.07	20
181	29.728	1392.6	0.08	24.98
181	54.236	1394.5	0.1	30
181	68.954	1379.9	0.33	46.18
182	41.327	1517.8	-0.02	10
182	6.832	1515.9	-0.03	16.28
182	41.557	1472.3	-0.03	14.25
182	4.194	1458.7	0.03	20.1
182	29.313	1525.3	-0.02	15
182	19.455	1524	-0.03	19.39
182	40.829	1434.1	0.03	10.41
182	31.627	1492.8	-0.03	14.98
182	4.736	1394.7	0.07	20.01
182	18.64	1486.2	-0.04	20
182	18.634	1433.8	0.1	22.93
182	41.985	1394.6	0.05	14.98
182	54.008	1472.3	-0.54	21.83
182	32.387	1440.1	0.06	19.98
182	29.834	1404.9	0.31	23.08
182	54.286	1409.5	0.1	30
182	69.013	1402.9	0.16	46.28
183	41.318	1522.8	-0.02	9.84
183	6.816	1523.7	-0.03	14.86
183	41.563	1479.4	0.17	13.91
183	4.174	1468.7	-0.04	20
183	29.298	1532.8	-0.02	15
183	19.436	1533.6	-0.03	19.25
183	40.883	1439.1	0.04	10.01
183	31.583	1500.1	-0.38	14.16
183	4.769	1404.7	0.07	20
183	18.62	1496.2	-0.04	20
183	7.108	1356.2	0.05	15
183	18.65	1444.1	0.07	19.87
183	42.073	1401.8	0.28	13.09
183	53.736	1483.2	-0.55	21.84
183	32.484	1449.9	0.29	18.08
183	29.803	1415.1	0.07	20.12
183	54.335	1424.5	0.09	29.98
183	41.852	1354.6	0.05	15
183	52.872	1360.5	0.1	30
183	69.059	1426	-0.15	45.98
184	41.277	1528.6	-0.32	13.21
184	6.801	1531.2	-0.03	15
184	41.532	1485.1	-0.02	10.63
184	4.154	1478.7	-0.04	20.02
184	29.283	1540.3	-0.03	15
184	19.417	1543.2	-0.04	19.25
184	40.9	1444.1	0.04	10
184	31.086	1508.3	-1.03	17.69
184	4.802	1414.7	0.07	19.96
184	18.617	1506.2	0.13	19.6
184	7.133	1363.7	0.05	15
184	18.683	1454.1	0.07	20.06
184	42.026	1407.1	0.03	9.95
184	53.465	1494.1	-0.54	21.85
184	32.446	1457.6	0.06	15.48
184	29.833	1424.1	-0.37	15.54
184	54.448	1439.3	0.31	28.08
184	41.877	1362.1	0.05	15
184	30.104	1355.1	0.07	20.01
184	52.922	1375.5	0.1	30
184	70.171	1450.5	5.17	49.97
185	41.821	1535.8	0.35	15.11
185	6.787	1538.7	-0.02	15
185	41.521	1490.5	-0.03	10.75
185	4.152	1487.7	-0.04	16.17
185	29.268	1547.8	-0.03	15
185	40.917	1449.1	0.04	10
185	30.595	1517	-0.65	17.14
185	4.836	1425	0.08	21.64
185	18.583	1514.9	-0.03	16.59
185	7.158	1371.2	0.05	15
185	18.684	1464.2	-0.03	19.94
185	42.05	1412.1	0.1	10.08
185	53.318	1504.8	0.06	20.62
185	32.432	1465.3	-0.03	15.14
185	29.858	1431.6	0.05	15.04
185	54.427	1452	0.08	24.78
185	41.9	1368.9	0.05	13.34
185	30.137	1365.1	0.07	20
185	52.971	1390.5	0.09	29.98
186	41.777	1543.3	-0.03	14.99
186	6.771	1546.2	-0.04	15
186	41.511	1495.9	-0.01	10.75
186	4.121	1495.2	-0.03	15.02
186	40.933	1454.1	0.04	10
186	30.564	1524.8	-0.09	14.91
186	4.874	1436.2	0.09	23.38
186	18.565	1523.6	-0.04	17.03
186	7.183	1378.7	0.05	15
186	18.664	1474.2	-0.04	19.99
186	41.939	1416	-0.04	6.85
186	53.336	1513.8	-0.44	15.54
186	32.218	1472.3	-1.06	13.83
186	29.922	1438.6	-0.19	11.92
186	54.433	1464.8	-0.05	25.24
186	41.907	1375.3	-0.1	12.28
186	30.17	1375.1	0.06	20
186	53.084	1405.3	0.31	28.08
187	41.5	1501.3	0.05	10.65
187	4.107	1502.7	-0.03	15
187	40.943	1459.3	-0.02	10.67
187	30.548	1532.3	-0.04	14.98
187	4.908	1446.7	0.07	19.84
187	18.566	1532.1	0.14	17.2
187	7.207	1386.2	0.04	15
187	18.645	1484.2	-0.03	20.04
187	41.958	1419.6	0.02	7.1
187	53.322	1521.3	-0.02	15.07
187	31.793	1479.8	-0.87	14.98
187	17.606	1360.7	-0.09	20.41
187	29.857	1443.6	-0.38	10.57
187	54.411	1475.8	-0.04	19.93
187	41.941	1381.4	0.04	11.53
187	30.203	1385.1	0.06	20
187	53.063	1418	0.09	24.95
187	56.137	1364.5	0.11	30.16
188	41.601	1506.3	-0.07	9.99
188	4.092	1510.2	-0.03	14.95
188	40.933	1464.3	-0.03	10
188	30.573	1539.5	-0.06	13.18
188	4.941	1456.7	0.07	20.08
188	18.534	1539.9	0.13	16.11
188	7.233	1393.7	0.06	15
188	18.625	1493.9	-0.2	17.92
188	41.97	1423.1	0.03	7.11
188	53.31	1527.3	-0.01	9.93
188	31.362	1487.3	-0.86	15
188	17.66	1372.1	0.24	24.59
188	29.921	1450.6	0.05	15.17
188	54.391	1485.8	-0.05	20.07
188	41.959	1386.6	0.04	9.96
188	30.237	1395.1	0.07	20
188	41.243	1354.9	0.04	12.5
188	53.104	1430.5	0.08	25.13
188	56.011	1378.6	-1.08	25.67
189	41.59	1511.3	-0.02	10
189	4.076	1518	-0.03	16.53
189	40.923	1469.3	-0.02	10
189	30.521	1546.2	-0.04	15.05
189	4.928	1466.7	-0.04	19.99
189	18.533	1548.2	0.13	16.17
189	7.258	1401.1	0.05	14.93
189	18.608	1502.6	-0.04	17.64
189	41.981	1426.7	0.02	7.1
189	53.3	1532.3	-0.02	10.04
189	30.93	1494.8	-0.87	14.99
189	17.702	1384.7	0.09	25.14
189	29.945	1458.2	0.03	15.63
189	54.375	1494.3	-0.02	14.93
189	41.975	1391.6	0.03	10.01
189	30.27	1405.1	0.07	20
189	41.263	1361.1	0.03	12.5
189	53.16	1442.4	0.05	22.07
189	55.714	1391.1	-0.59	25
190	41.581	1516.3	-0.01	10
190	4.06	1526.5	-0.04	18.4
190	40.913	1474.3	-0.03	10.01
190	4.909	1476.7	-0.04	20
190	7.287	1410.1	0.06	20.07
190	18.592	1510.7	-0.02	14.97
190	41.993	1430.2	0.02	7.1
190	53.309	1537	0	7.93
190	30.499	1502.3	-0.86	15
190	17.742	1396.7	0.08	23.82
190	29.971	1465.7	0.38	14.46
190	54.732	1501.6	1.57	13.22
190	41.992	1396.6	0.03	10
190	30.31	1415.1	0.14	20.1
190	41.285	1367.4	0.05	12.5
190	53.219	1452.5	0.48	19.41
190	55.423	1403.6	-0.59	25
191	41.571	1521.3	-0.02	10
191	4.027	1534.8	-0.2	15.51
191	40.903	1479.3	-0.02	10
191	4.889	1486.7	-0.04	20
191	7.32	1420.2	0.05	20.02
191	18.577	1518.2	-0.03	15
191	42.005	1433.8	0.03	7.1
191	53.284	1539.8	-0.02	4.86
191	30.067	1509.8	-0.87	15
191	17.779	1407.7	0.07	19.93
191	29.92	1471.3	-0.01	9.84
191	54.85	1506.8	-0.01	10.13
191	42.008	1401.6	0.03	10.01
191	30.183	1424	-0.18	16.32
191	41.305	1373.6	0.04	12.53
191	53.19	1460.8	-0.03	15.73
191	42.641	1353.5	0.47	14.45
191	55.131	1416.1	-0.58	25
192	41.561	1526.3	-0.02	10
192	4.044	1542.7	-0.06	14.5
192	40.893	1484.3	-0.03	10
192	4.869	1496.7	-0.04	20
192	7.291	1430.4	-0.15	21.91
192	18.562	1525.7	-0.03	15
192	42.016	1437.3	0.01	7.1
192	53.28	1542.3	-0.01	5.02
192	29.791	1517.3	0.15	14.78
192	17.812	1417.6	0.07	20
192	29.91	1476.3	-0.02	10
192	54.842	1510.8	-0.43	5.54
192	42.025	1406.6	0.03	10.01
192	30.133	1432.2	-0.11	16.5
192	41.348	1379.5	-0.13	10.04
192	19.588	1356	0.06	22.05
192	53.218	1467.8	-0.24	11.92
192	42.618	1359.1	0.03	9.83
192	54.839	1428.6	-0.58	25.01
193	41.58	1531.3	0.27	10.01
193	4.056	1549.2	0.01	11.66
193	40.884	1489.3	-0.02	10
193	4.849	1506.7	-0.05	20.06
193	7.396	1442.7	0.09	25.04
193	18.547	1533.3	-0.04	15.07
193	42.029	1440.9	0.02	7.1
193	53.293	1543.8	-0.01	1.18
193	29.815	1524.8	-0.03	15
193	17.845	1427.6	0.07	20
193	29.9	1481.3	-0.01	9.99
193	54.837	1513.3	-0.01	5.04
193	42.041	1411.6	0.03	9.99
193	30.077	1440.5	-0.11	16.5
193	41.339	1383.9	0.02	8.77
193	19.646	1368	-0.09	23.98
193	53.166	1472.8	-0.02	10
193	42.675	1364	0.44	9.46
193	54.547	1441.1	-0.59	25.22
194	40.827	1536.1	-2.16	9.12
194	40.873	1494.3	-0.02	10
194	4.831	1515.7	0.1	17.73
194	7.437	1455.2	0.08	25.06
194	18.536	1539.2	-0.01	9.93
194	42.04	1444.4	0.02	7.1
194	53.277	1543.8	0	0
194	29.8	1532.3	-0.03	15
194	17.878	1437.6	0.06	20
194	29.89	1486.3	-0.02	10
194	54.874	1515.3	-0.23	1.91
194	42.058	1416.6	0.03	10
194	30.02	1448.7	-0.13	16.5
194	41.354	1388.2	0.03	8.75
194	19.686	1379.6	0.08	23.35
194	53.221	1477.6	0.21	8.08
194	42.628	1367.1	-0.14	5.37
194	31.111	1356.6	0.06	20
194	54.306	1451.2	-0.66	14.15
194	55.817	1367.1	-1.1	28.72
195	40.42	1542	-0.02	13.21
195	40.864	1499.3	-0.02	9.86
195	4.816	1523.7	-0.03	15
195	7.469	1467.2	-0.27	21.92
195	18.525	1544.2	-0.02	10
195	42.052	1448	0.02	7
195	53.277	1543.8	0	0
195	29.785	1539.8	-0.03	15
195	17.912	1447.6	0.07	20
195	29.88	1491.3	-0.02	10
195	54.833	1515.3	0	0
195	42.075	1421.6	0.03	10
195	29.965	1457	-0.11	16.98
195	41.368	1392.6	0.02	8.75
195	19.738	1390.6	0.24	21.12
195	53.152	1480.3	-0.01	5.1
195	42.654	1370.1	0.01	4.98
195	31.144	1366.6	0.05	20
195	53.878	1455.1	-0.73	6.77
195	55.826	1379.9	0.08	25.5
196	40.407	1548.5	-0.02	13
196	40.87	1504.7	0.14	11.16
196	4.803	1530.4	-0.02	11.75
196	7.472	1477	0.19	18.1
196	18.516	1549.2	-0.02	10
196	42.098	1452.1	0.27	9.62
196	53.277	1543.8	0	0
196	29.771	1547.3	-0.02	15
196	17.945	1457.7	0.07	20.29
196	29.87	1496.3	-0.02	10
196	54.833	1515.3	0	0
196	42.091	1426.6	0.03	10
196	29.87	1465.4	-0.2	16.72
196	41.383	1397	0.02	9.08
196	19.755	1400.6	0.06	20.02
196	53.147	1482.3	0	3.25
196	42.663	1372.5	0.02	5
196	18.852	1352.6	0.13	19.87
196	31.178	1376.6	0.06	20
196	53.51	1458.7	-0.76	7.87
196	55.869	1392.7	0.09	25.49
197	40.859	1510.2	0.15	11.32
197	4.792	1535.7	-0.01	9.86
197	7.394	1484.7	-0.03	15
197	42.199	1457.1	0.2	10.51
197	53.277	1543.8	0	0
197	17.926	1467.7	-0.04	20
197	29.861	1501.2	-0.01	9.84
197	54.833	1515.3	0	0
197	42.108	1431.6	0.03	10
197	29.81	1472.3	-0.67	10.88
197	41.399	1401.7	0.04	9.25
197	19.788	1410.6	0.07	20
197	53.146	1482.8	0	0
197	42.67	1375.1	0.01	5
197	18.879	1362.6	0.07	20
